Warehouse not found in the system,仓库在系统中未找到,
"Warehouse required at Row No {0}, please set default warehouse for the item {1} for the company {2}",在第{0}行需要仓库，请为公司{2}的物料{1}设置默认仓库,
Warehouse required for stock Item {0},物料{0}需要指定仓库,
Warehouse {0} can not be deleted as quantity exists for Item {1},仓库{0}无法删除，因为产品{1}有库存量,
Warehouse {0} does not belong to company {1},仓库{0}不属于公司{1},
Warehouse {0} does not exist,仓库{0}不存在,
"Warehouse {0} is not linked to any account, please mention the account in  the warehouse record or set default inventory account in company {1}.",仓库{0}未与任何科目关联，请在仓库记录提及科目或在公司{1}设置默认库存科目。,
Warehouses with child nodes cannot be converted to ledger,与子节点仓库不能转换为分类账,
Warehouses with existing transaction can not be converted to group.,有现有交易的仓库不能转换为组。,
Warehouses with existing transaction can not be converted to ledger.,有现有的交易的仓库不能转换到总帐。,
Warning,警告,
Warning: Another {0} # {1} exists against stock entry {2},警告：库存凭证{2}中已存在另一个{0}＃{1},
Warning: Invalid SSL certificate on attachment {0},警告：附件{0}中存在无效的SSL证书,
Warning: Invalid attachment {0},警告：无效的附件{0},
Warning: Material Requested Qty is less than Minimum Order Qty,警告：物料需求数量低于最小起订量,
Warning: Sales Order {0} already exists against Customer's Purchase Order {1},警告：已经有销售订单{0}关联了客户采购订单号{1},
Warning: System will not check overbilling since amount for Item {0} in {1} is zero,警告： 因为{1}中的物料{0}为零，系统将不会检查超额,
Warranty,质量保证,
Warranty Claim,保修申请,
Warranty Claim against Serial No.,针对序列号提出的保修申请,
Website,网站,
Website Image should be a public file or website URL,网站形象应该是一个公共文件或网站网址,
Website Image {0} attached to Item {1} cannot be found,网站图像{0}附加到物料{1}无法找到,
Website Manager,网站管理员,
Website Settings,网站设置,
Wednesday,星期三,
Week,周,
Weekly,每周,
"Weight is mentioned,\nPlease mention ""Weight UOM"" too",重量被提及，\n请注明“重量计量单位”,
Welcome email sent,欢迎电子邮件已发送,
Welcome to ERPNext,欢迎使用ERPNext,
What do you need help with?,你有什么需要帮助的？,
What does it do?,贵公司的做什么,
Where manufacturing operations are carried.,生产流程进行的地方。,
White,白,
Wire Transfer,电汇,
WooCommerce Products,WooCommerce产品,
Work In Progress,在制品,
Work Order,工单,
Work Order already created for all items with BOM,已经为包含物料清单的所有料品创建工单,
Work Order cannot be raised against a Item Template,不能为模板物料新建工单,
Work Order has been {0},工单已{0},
Work Order not created,工单未创建,
Work Order {0} must be cancelled before cancelling this Sales Order,在取消此销售订单之前，必须先取消工单{0},
Work Order {0} must be submitted,必须提交工单{0},
Work Orders Created: {0},创建的工单：{0},
Work-in-Progress Warehouse is required before Submit,提交前需要指定在制品仓库,
Working,工作,
Working Hours,工作时间,
Workstation,工作站,
Workstation is closed on the following dates as per Holiday List: {0},工作站在以下假期关闭：{0},
Wrapping up,包起来,
Wrong Password,密码错误,
Year start date or end date is overlapping with {0}. To avoid please set company,新财年开始或结束日期与{0}重叠。请在公司主数据中设置,
You are not authorized to add or update entries before {0},你没有权限在{0}前添加或更改分录。,
You are not authorized to set Frozen value,您没有权限设定冻结值,
You can not change rate if BOM mentioned agianst any item,如果任何条目中引用了BOM，你不能更改其税率,
You can not enter current voucher in 'Against Journal Entry' column,您不能在“对日记账分录”列中选择此凭证。,
You can only have Plans with the same billing cycle in a Subscription,您只能在订阅中拥有相同结算周期的计划,
You can only redeem max {0} points in this order.,您只能按此顺序兑换最多{0}个积分。,
You can only renew if your membership expires within 30 days,如果您的会员资格在30天内到期，您只能续订,
You can only select a maximum of one option from the list of check boxes.,您只能从复选框列表中选择最多一个选项。,
You can't redeem Loyalty Points having more value than the Grand Total.,您无法兑换价值超过总计的忠诚度积分。,
You cannot credit and debit same account at the same time,你不能同时借机和贷记同一账户。,
You cannot delete Fiscal Year {0}. Fiscal Year {0} is set as default in Global Settings,您不能删除会计年度{0}。会计年度{0}被设置为默认的全局设置,
You cannot delete Project Type 'External',您不能删除“外部”类型的项目,
You cannot edit root node.,您不能编辑根节点。,
You cannot restart a Subscription that is not cancelled.,您无法重新启动未取消的订阅。,
You don't have enough Loyalty Points to redeem,您没有获得忠诚度积分兑换,
You have already assessed for the assessment criteria {}.,您已经评估了评估标准{}。,
You have already selected items from {0} {1},您已经选择从项目{0} {1},
You have been invited to collaborate on the project: {0},您已被邀请在项目上进行合作：{0},
You have entered duplicate items. Please rectify and try again.,您输入了重复的条目。请纠正然后重试。,
You need to be a user other than Administrator with System Manager and Item Manager roles to register on Marketplace.,您需要是Administrator以外的System Manager和Item Manager角色的用户才能在Marketplace上注册。,
You need to be a user with System Manager and Item Manager roles to add users to Marketplace.,您需要是具有System Manager和Item Manager角色的用户才能将用户添加到Marketplace。,
You need to be a user with System Manager and Item Manager roles to register on Marketplace.,您需要是具有System Manager和Item Manager角色的用户才能在Marketplace上注册。,
You need to enable Shopping Cart,您需要启用购物车,
You will lose records of previously generated invoices. Are you sure you want to restart this subscription?,您将失去先前生成的费用清单记录。您确定要重新启用此订阅吗？,
Your Organization,你的组织,
Your cart is Empty,您的购物车是空的,
Your email address...,您的电子邮件地址...,
Your order is out for delivery!,您的订单已发货！,
Your tickets,你的票,
ZIP Code,邮编,
[Error],[错误],
[{0}](#Form/Item/{0}) is out of stock,[{0}](#Form/Item/{0}) 超出了库存,
`Freeze Stocks Older Than` should be smaller than %d days.,`冻结老于此天数的库存`应该比％d天小。,
based_on,基于,
cannot be greater than 100,不能大于100,
disabled user,已禁用用户,
"e.g. ""Build tools for builders""",例如“建筑工人的建筑工具！”,
"e.g. ""Primary School"" or ""University""",如“小学”或“大学”,
"e.g. Bank, Cash, Credit Card",例如：银行，现金，信用卡,
hidden,已隐藏,
modified,改性,
old_parent,旧的_父系,
on,于,
{0} '{1}' is disabled,{0}“{1}”被禁用,
{0} '{1}' not in Fiscal Year {2},{0}“ {1}”不属于{2}财年,
{0} ({1}) cannot be greater than planned quantity ({2}) in Work Order {3},{0}（{1}）不能大于工单{3}中的计划数量（{2}）,
{0} - {1} is inactive student,{0}  -  {1}是非活跃学生,
{0} - {1} is not enrolled in the Batch {2},{0}  -  {1}未注册批次{2},
{0} - {1} is not enrolled in the Course {2},{0}  -  {1}未加入课程{2},
{0} Budget for Account {1} against {2} {3} is {4}. It will exceed by {5},{0} 账户{1}对于{2}{3}的预算是{4}. 预期增加{5},
{0} Digest,{0}摘要,
{0} Request for {1},{0}申请{1},
{0} Result submittted,{0}结果提交,
{0} Serial Numbers required for Item {1}. You have provided {2}.,物料{1}需要{0}的序列号。您已提供{2}。,
{0} Student Groups created.,{0}学生组已创建,
{0} Students have been enrolled,{0}学生已被注册,
{0} against Bill {1} dated {2},{0}对日期为{2}的账单{1},
{0} against Purchase Order {1},{0}不允许采购订单{1},
{0} against Sales Invoice {1},{0}不允许销售发票{1},
{0} against Sales Order {1},{0}不允许销售订单{1},
{0} asset cannot be transferred,{0}资产不得转让,
{0} can not be negative,{0}不能为负,
{0} created,{0}已创建,
"{0} currently has a {1} Supplier Scorecard standing, and Purchase Orders to this supplier should be issued with caution.",{0}目前拥有{1}供应商记分卡，而采购订单应谨慎提供给供应商。,
"{0} currently has a {1} Supplier Scorecard standing, and RFQs to this supplier should be issued with caution.",{0}目前拥有{1}供应商记分卡，并且谨慎地向该供应商发出询价。,
{0} does not belong to Company {1},{0}不属于公司{1},
{0} does not have a Healthcare Practitioner Schedule. Add it in Healthcare Practitioner master,{0}没有医疗从业者时间表。将其添加到医疗从业者主表中,
{0} entered twice in Item Tax,{0}输入了两次税项,
{0} for {1},{0} {1},
{0} has been submitted successfully,{0}已成功提交,
{0} has fee validity till {1},{0}有效期至{1},
{0} hours,{0}小时,
{0} in row {1},{1}行中的{0},
{0} is blocked so this transaction cannot proceed,{0}被阻止，所以此事务无法继续,
{0} is mandatory,{0}是必填项,
{0} is mandatory for Item {1},{0}是{1}的必填项,
{0} is mandatory. Maybe Currency Exchange record is not created for {1} to {2}.,{0}是必填项。{1}和{2}的货币转换记录可能还未生成。,
{0} is not a stock Item,{0}不是一个库存物料,
{0} is not a valid Batch Number for Item {1},{0}不是物料{1}的有效批次号,
{0} is not added in the table,表中未添加{0},
{0} is now the default Fiscal Year. Please refresh your browser for the change to take effect.,默认财务年度已经更新为{0}。请刷新您的浏览器以使更改生效。,
{0} is on hold till {1},{0}暂缓处理，直到{1},
{0} item found.,找到{0}项。,
{0} items found.,找到{0}个项目。,
{0} items in progress,{0}处理项,
{0} items produced,{0}物料已生产,
{0} must appear only once,{0}只能出现一次,
{0} must be negative in return document,{0}在退货凭证中必须为负,
{0} not allowed to transact with {1}. Please change the Company.,不允许{0}与{1}进行交易。请更改公司。,
{0} not found for item {1},在{0}中找不到物料{1},
{0} parameter is invalid,{0}参数无效,
{0} payment entries can not be filtered by {1},{0}付款凭证不能由{1}过滤,
{0} should be a value between 0 and 100,{0}应该是0到100之间的一个值,
{0} units of [{1}](#Form/Item/{1}) found in [{2}](#Form/Warehouse/{2}),{0} [{1}]的单位（＃窗体/项目/ {1}）在[{2}]研究发现（＃窗体/仓储/ {2}）,
{0} units of {1} needed in {2} on {3} {4} for {5} to complete this transaction.,{0} {1}在需要{2}在{3} {4}：{5}来完成这一交易单位。,
{0} units of {1} needed in {2} to complete this transaction.,{0}单位{1}在{2}完成此交易所需。,
{0} valid serial nos for Item {1},物料{1}有{0}个有效序列号,
{0} variants created.,{0}变量已创建,
{0} {1} created,{0} {1} 已被创建,
{0} {1} does not exist,{0} {1}不存在,
{0} {1} has been modified. Please refresh.,{0} {1}已被修改过，请刷新。,
{0} {1} has not been submitted so the action cannot be completed,{0} {1}尚未提交，因此无法完成此操作,
"{0} {1} is associated with {2}, but Party Account is {3}",{0} {1}与{2}相关联，但业务伙伴科目为{3},
{0} {1} is cancelled or closed,{0} {1}被取消或关闭,
{0} {1} is cancelled or stopped,{0} {1}被取消或停止,
{0} {1} is cancelled so the action cannot be completed,{0} {1}被取消，因此无法完成操作,
{0} {1} is closed,{0} {1} 已关闭,
{0} {1} is disabled,{0} {1}已禁用,
{0} {1} is frozen,{0} {1}已冻结,
{0} {1} is fully billed,{0} {1}已完全开票,
{0} {1} is not active,{0} {1} 未激活,
{0} {1} is not associated with {2} {3},{0} {1}与{2} {3}无关,
{0} {1} is not present in the parent company,母公司中不存在{0} {1},
{0} {1} is not submitted,{0} {1}未提交,
{0} {1} is {2},{0} {1}是{2},
{0} {1} must be submitted,{0} {1}必须提交,
{0} {1} not in any active Fiscal Year.,{0} {1} 不在任一激活的财务年度中。,
{0} {1} status is {2},{0} {1}的状态为{2},
{0} {1}: 'Profit and Loss' type account {2} not allowed in Opening Entry,{0} {1}：“损益”科目类型{2}不允许开帐凭证,
{0} {1}: Account {2} does not belong to Company {3},{0} {1}科目{2}不属于公司{3},
{0} {1}: Account {2} is inactive,{0} {1}: 科目{2}无效,
{0} {1}: Accounting Entry for {2} can only be made in currency: {3},{0} {1}在{2}会计分录只能用货币单位：{3},
{0} {1}: Cost Center is mandatory for Item {2},{0} {1}：成本中心是物料{2}的必须项,
{0} {1}: Cost Center is required for 'Profit and Loss' account {2}. Please set up a default Cost Center for the Company.,{0} {1}：成本中心对于损益类科目来说是必须的{2}。请为公司设置一个默认的成本中心。,
{0} {1}: Cost Center {2} does not belong to Company {3},{0} {1}：成本中心{2}不属于公司{3},
{0} {1}: Customer is required against Receivable account {2},{0} {1}：需要客户支付的应收账款{2},
{0} {1}: Either debit or credit amount is required for {2},{0} {1}：借方或贷方金额是必输的{2},
{0} {1}: Supplier is required against Payable account {2},{0} {1}：供应商对于应付账款科目来说是必输的{2},
{0}% Billed,{0}％帐单,
{0}% Delivered,{0}％交付,
{0}: From {1},{0}：来自{1},
{0}: {1} does not exists,{0}：{1}不存在,
{0}: {1} not found in Invoice Details table,{0}：{1}在发票信息表中无法找到,
{} of {},{} {},
Assigned To,已分配给,
Chat,聊天,
Completed By,由...完成,
Day of Week,星期几,
"Dear System Manager,",亲爱的系统管理经理，,
Default Value,默认值,
Email Group,电子邮件组,
Email Settings,邮件设置,
Email not sent to {0} (unsubscribed / disabled),电子邮件不会被发送到{0}（退订/禁用）,
Error Message,错误信息,
Fieldtype,字段类型,
Help Articles,帮助文章,
ID,ID,
Import,导入,
Language,语言,
Likes,喜欢,
Merge with existing,与现有合并,
Orientation,方向,
Parent,上级,
Payment Failed,支付失败,
Personal,个人,
Post,发送,
Postal Code,邮政编码,
Provider,提供商,
Read Only,只读,
Recipient,收件人,
Reviews,评测,
Sender,发件人,
There were errors while sending email. Please try again.,邮件发送曾发生错误，请重试。,
Values Changed,值已更改,
or,或,
Ageing Range 4,老化范围4,
Allocated amount cannot be greater than unadjusted amount,分配的金额不能大于未调整的金额,
Allocated amount cannot be negative,分配数量不能为负数,
"Difference Account must be a Asset/Liability type account, since this Stock Entry is an Opening Entry",差异账户必须是资产/负债类型账户，因为此库存分录是开仓分录,
Import Successful,导入成功,
Please save first,请先保存,
Price not found for item {0} in price list {1},价格表{1}中的商品{0}找不到价格,
Warehouse Type,仓库类型,
'Date' is required,&#39;日期&#39;是必需的,
Budgets,预算,
Bundle Qty,捆绑数量,
Company GSTIN,公司GSTIN,
Company field is required,公司字段是必填项,
Creating Dimensions...,创建尺寸......,
Duplicate entry against the item code {0} and manufacturer {1},项目代码{0}和制造商{1}的重复输入,
Invalid GSTIN! The input you've entered doesn't match the GSTIN format for UIN Holders or Non-Resident OIDAR Service Providers,GSTIN无效！您输入的输入与UIN持有人或非居民OIDAR服务提供商的GSTIN格式不符,
Invoice Grand Total,发票总计,
Last carbon check date cannot be a future date,最后的碳检查日期不能是未来的日期,
Make Stock Entry,进入库存,
Quality Feedback,质量反馈,
Quality Feedback Template,质量反馈模板,
Rules for applying different promotional schemes.,适用不同促销计划的规则。,
Show {0},显示{0},
Target Details,目标细节,
{0} already has a Parent Procedure {1}.,{0}已有父程序{1}。,
API,应用程序界面,
Annual,全年,
Change,变化,
Contact Email,联络人电邮,
From Date,起始日期,
Group By,通过...分组,
Invalid URL,无效的网址,
Landscape,景观,
Naming Series,名录,
No data to export,没有要导出的数据,
Portrait,肖像,
Print Heading,打印标题,
Scheduler Inactive,调度程序无效,
Scheduler is inactive. Cannot import data.,调度程序处于非活动状态。无法导入数据。,
Show Document,显示文件,
Show Traceback,显示回溯,
Video,视频,
% Of Grand Total,占总数的百分比,
<b>Company</b> is a mandatory filter.,<b>公司</b>是强制性过滤器。,
<b>From Date</b> is a mandatory filter.,<b>“起始日期”</b>是强制性过滤器。,
<b>From Time</b> cannot be later than <b>To Time</b> for {0},{0}的<b>起始时间</b>不能晚于<b>起始时间</b>,
<b>To Date</b> is a mandatory filter.,<b>截止日期</b>是强制性过滤器。,
A new appointment has been created for you with {0},已为您创建一个{0}的新约会,
Account Value,账户价值,
Account is mandatory to get payment entries,必须输入帐户才能获得付款条目,
Account is not set for the dashboard chart {0},没有为仪表板图表{0}设置帐户,
Account {0} does not exists in the dashboard chart {1},帐户{0}在仪表板图表{1}中不存在,
Account: <b>{0}</b> is capital Work in progress and can not be updated by Journal Entry,帐户： <b>{0}</b>是资金正在进行中，日记帐分录无法更新,
Account: {0} is not permitted under Payment Entry,帐户：付款条目下不允许{0},
Accounting Dimension <b>{0}</b> is required for 'Balance Sheet' account {1}.,“资产负债表”帐户{1}需要会计维度<b>{0</b> }。,
Accounting Dimension <b>{0}</b> is required for 'Profit and Loss' account {1}.,“损益”帐户{1}需要会计维度<b>{0</b> }。,
Accounting Masters,会计大师,
Accounting Period overlaps with {0},会计期间与{0}重叠,
Activity,活动,
Add / Manage Email Accounts.,添加/管理电子邮件帐户。,
Add Child,添加子项,
Add Multiple,添加多个,
Add Participants,添加参与者,
Add to Featured Item,添加到特色商品,
Add your review,添加您的评论,
Add/Edit Coupon Conditions,添加/编辑优惠券条件,
Added to Featured Items,已添加到精选商品,
Added {0} ({1}),已添加{0}（{1}）,
Address Line 1,地址行1,
Addresses,地址,
Admission End Date should be greater than Admission Start Date.,入学结束日期应大于入学开始日期。,
All,所有,
All bank transactions have been created,已创建所有银行交易,
All the depreciations has been booked,所有折旧已被预订,
Allow Resetting Service Level Agreement from Support Settings.,允许从支持设置重置服务水平协议。,
Amount of {0} is required for Loan closure,结清贷款需要{0}的金额,
Applied Coupon Code,应用的优惠券代码,
Apply Coupon Code,申请优惠券代码,
Appointment Booking,预约预约,
"As there are existing transactions against item {0}, you can not change the value of {1}",由于有对项目{0}现有的交易，你不能改变的值{1},
Asset Id,资产编号,
Asset Value,资产值,
Asset Value Adjustment cannot be posted before Asset's purchase date <b>{0}</b>.,资产价值调整不能在资产购买日期<b>{0}</b>之前过账。,
Asset {0} does not belongs to the custodian {1},资产{0}不属于托管人{1},
Asset {0} does not belongs to the location {1},资产{0}不属于位置{1},
At least one of the Applicable Modules should be selected,应选择至少一个适用模块,
Atleast one asset has to be selected.,必须选择至少一项资产。,
Authentication Failed,身份验证失败,
Automatic Reconciliation,自动对帐,
Available For Use Date,可用日期,
Available Stock,可用库存,
"Available quantity is {0}, you need {1}",可用数量为{0}，您需要{1},
BOM 1,BOM 1,
BOM 2,BOM 2,
BOM Comparison Tool,BOM比较工具,
BOM recursion: {0} cannot be child of {1},BOM递归：{0}不能是{1}的子代,
BOM recursion: {0} cannot be parent or child of {1},BOM递归：{0}不能是{1}的父级或子级,
Back to Messages,回到消息,
Bank Data mapper doesn't exist,银行数据映射器不存在,
Bank Details,银行明细,
Bank account '{0}' has been synchronized,银行帐户“{0}”已同步,
Bank account {0} already exists and could not be created again,银行帐户{0}已存在，无法再次创建,
Bank accounts added,银行账户补充说,
Batch no is required for batched item {0},批处理项{0}需要批次否,
Billing Date,结算日期,
Billing Interval Count cannot be less than 1,账单间隔计数不能小于1,
Blue,蓝色,
Book,书,
Book Appointment,预约书,
Brand,品牌,
Browse,浏览,
Call Connected,呼叫已连接,
Call Disconnected,呼叫已断开连接,
Call Missed,打电话错过了,
Call Summary,呼叫摘要,
Call Summary Saved,保存呼叫摘要,
Cancelled,取消,
Cannot Calculate Arrival Time as Driver Address is Missing.,由于缺少驱动程序地址，无法计算到达时间。,
Cannot Optimize Route as Driver Address is Missing.,由于缺少驱动程序地址，无法优化路由。,
Cannot complete task {0} as its dependant task {1} are not ccompleted / cancelled.,无法完成任务{0}，因为其相关任务{1}尚未完成/取消。,
Cannot find a matching Item. Please select some other value for {0}.,无法找到匹配的项目。请选择其他值{0}。,
"Cannot overbill for Item {0} in row {1} more than {2}. To allow over-billing, please set allowance in Accounts Settings",第{1}行中的项目{0}的出价不能超过{2}。要允许超额计费，请在“帐户设置”中设置配额,
"Capacity Planning Error, planned start time can not be same as end time",容量规划错误，计划的开始时间不能与结束时间相同,
Categories,分类,
Changes in {0},{0}中的更改,
Chart,图表,
Choose a corresponding payment,选择相应的付款,
Click on the link below to verify your email and confirm the appointment,单击下面的链接以验证您的电子邮件并确认约会,
Close,关闭,
Communication,通讯,
Compact Item Print,紧凑型项目打印,
Company,公司,
Company of asset {0} and purchase document {1} doesn't matches.,资产{0}和购买凭证{1}的公司不匹配。,
Compare BOMs for changes in Raw Materials and Operations,比较原材料和操作中的更改的BOM,
Compare List function takes on list arguments,比较List函数采用列表参数,
Complete,完成,
Completed,已完成,
Completed Quantity,完成数量,
Connect your Exotel Account to ERPNext and track call logs,将您的Exotel帐户连接到ERPNext并跟踪通话记录,
Connect your bank accounts to ERPNext,将您的银行帐户连接到ERPNext,
Contact Seller,联系卖家,
Continue,继续,
Cost Center: {0} does not exist,成本中心：{0}不存在,
Couldn't Set Service Level Agreement {0}.,无法设置服务水平协议{0}。,
Country,国家,
Country Code in File does not match with country code set up in the system,文件中的国家/地区代码与系统中设置的国家/地区代码不匹配,
Create New Contact,创建新联系人,
Create New Lead,创造新的领导者,
Create Pick List,创建选择列表,
Create Quality Inspection for Item {0},为项目{0}创建质量检验,
Creating Accounts...,创建帐户......,
Creating bank entries...,创建银行条目......,
Credit limit is already defined for the Company {0},已为公司{0}定义信用额度,
Ctrl + Enter to submit,按Ctrl + Enter提交,
Ctrl+Enter to submit,按Ctrl + Enter提交,
Currency,货币,
Current Status,现状,
Customer PO,客户PO,
Daily,每日,
Date,日期,
Date of Birth cannot be greater than Joining Date.,出生日期不能大于加入日期。,
Dear,亲爱,
Default,默认,
Define coupon codes.,定义优惠券代码。,
Delayed Days,延迟天数,
Delete,删除,
Delivered Quantity,交货数量,
Delivery Notes,送货单,
Depreciated Amount,折旧额,
Description,描述,
Designation,职位,
Difference Value,差异值,
Dimension Filter,尺寸过滤器,
Disabled,禁用,
Disbursement and Repayment,支付和还款,
Distance cannot be greater than 4000 kms,距离不能超过4000公里,
Do you want to submit the material request,您要提交材料申请吗？,
Doctype,文档类型,
Document {0} successfully uncleared,文档{0}成功未清除,
Download Template,下载模板,
Dr,借方,
Due Date,到期日,
Duplicate,复制,
Duplicate Project with Tasks,带有任务的重复项目,
Duplicate project has been created,复制项目已创建,
E-Way Bill JSON can only be generated from a submitted document,e-Way Bill JSON只能从提交的文档中生成,
E-Way Bill JSON can only be generated from submitted document,e-Way Bill JSON只能从提交的文档中生成,
E-Way Bill JSON cannot be generated for Sales Return as of now,到目前为止，无法为销售回报生成电子方式账单JSON,
ERPNext could not find any matching payment entry,ERPNext找不到任何匹配的付款条目,
Earliest Age,最早年龄,
Edit Details,编辑细节,
Either GST Transporter ID or Vehicle No is required if Mode of Transport is Road,如果运输方式为道路，则需要GST运输车ID或车辆号,
Email,电子邮件,
Email Campaigns,电邮广告系列,
Employee ID is linked with another instructor,员工ID与另一位讲师链接,
Employee Tax and Benefits,员工税和福利,
Employee is required while issuing Asset {0},发放资产{0}时要求员工,
Employee {0} does not belongs to the company {1},员工{0}不属于公司{1},
Enable Auto Re-Order,启用自动重新排序,
End Date of Agreement can't be less than today.,协议的结束日期不能低于今天。,
End Time,结束时间,
Energy Point Leaderboard,能源点排行榜,
Enter API key in Google Settings.,在Google设置中输入API密钥。,
Enter Supplier,输入供应商,
Enter Value,输入值,
Entity Type,实体类型,
Error,错误,
Error in Exotel incoming call,Exotel来电错误,
Error: {0} is mandatory field,错误：{0}是必填字段,
Exception occurred while reconciling {0},协调{0}时发生异常,
Expected and Discharge dates cannot be less than Admission Schedule date,预计出院日期不得少于入学时间表,
Expired,已过期,
Export,导出,
Export not allowed. You need {0} role to export.,不允许导出，您没有{0}的角色。,
Failed to add Domain,添加域失败,
Fetch Items from Warehouse,从仓库中获取物品,
Fetching...,正在获取...,
Field,字段,
Filters,过滤器,
Finding linked payments,查找关联付款,
Fleet Management,车队的管理,
Following fields are mandatory to create address:,必须填写以下字段才能创建地址：,
For Month,每月,
"For item {0} at row {1}, count of serial numbers does not match with the picked quantity",对于行{1}处的项目{0}，序列号计数与拾取的数量不匹配,
For operation {0}: Quantity ({1}) can not be greter than pending quantity({2}),对于操作{0}：数量（{1}）不能大于挂起的数量（{2}）,
For quantity {0} should not be greater than work order quantity {1},对于数量{0}，不应大于工作订单数量{1},
Free item not set in the pricing rule {0},未在定价规则{0}中设置免费项目,
From Date and To Date are Mandatory,从日期到日期是强制性的,
From employee is required while receiving Asset {0} to a target location,在接收资产{0}到目标位置时需要从雇员那里,
Future Payment Amount,未来付款金额,
Future Payment Ref,未来付款参考,
Future Payments,未来付款,
GST HSN Code does not exist for one or more items,一个或多个项目不存在GST HSN代码,
Generate E-Way Bill JSON,生成e-Way Bill JSON,
Get Items,获取物料,
Get Outstanding Documents,获取优秀文件,
Goal,目标,
Greater Than Amount,大于金额,
Green,绿,
Group,组,
Group By Customer,按客户分组,
Group By Supplier,按供应商分组,
Group Node,组节点,
Group Warehouses cannot be used in transactions. Please change the value of {0},不能在事务中使用组仓库。请更改值{0},
Help,帮助,
Help Article,帮助文章,
"Helps you keep tracks of Contracts based on Supplier, Customer and Employee",帮助您根据供应商，客户和员工记录合同,
Helps you manage appointments with your leads,帮助您管理潜在客户的约会,
Home,主页,
IBAN is not valid,IBAN无效,
Import Data from CSV / Excel files.,从CSV / Excel文件导入数据。,
In Progress,进行中,
Incoming call from {0},来自{0}的来电,
Incorrect Warehouse,仓库不正确,
Invalid Barcode. There is no Item attached to this barcode.,无效的条形码。该条形码没有附件。,
Invalid credentials,无效证件,
Issue Priority.,问题优先。,
Issue Type.,问题类型。,
"It seems that there is an issue with the server's stripe configuration. In case of failure, the amount will get refunded to your account.",看起来服务器的条带配置存在问题。如果失败，这笔款项将退还给您的账户。,
Item Reported,项目报告,
Item listing removed,项目清单已删除,
Item quantity can not be zero,物品数量不能为零,
Item taxes updated,物品税已更新,
Item {0}: {1} qty produced. ,项目{0}：产生了{1}数量。,
Joining Date can not be greater than Leaving Date,加入日期不能大于离开日期,
Lab Test Item {0} already exist,实验室测试项目{0}已存在,
Last Issue,最后一期,
Latest Age,后期,
Leaves Taken,叶子采取,
Less Than Amount,少于金额,
Liabilities,负债,
Loading...,载入中...,
Loan Applications from customers and employees.,客户和员工的贷款申请。,
Loan Processes,贷款流程,
Loan Type for interest and penalty rates,利率和罚款率的贷款类型,
Loans,贷款,
Loans provided to customers and employees.,提供给客户和员工的贷款。,
Location,位置,
Looks like someone sent you to an incomplete URL. Please ask them to look into it.,貌似有人送你一个不完整的URL。请让他们寻找到它。,
Make Journal Entry,创建日志录入,
Make Purchase Invoice,创建购买发票,
Manufactured,制成的,
Mark Work From Home,标记在家工作,
Master,大师,
Max strength cannot be less than zero.,最大强度不能小于零。,
Maximum attempts for this quiz reached!,达到此测验的最大尝试次数！,
Message,信息,
Missing Values Required,缺少需要的值,
Mobile No,手机号码,
Mobile Number,手机号码,
Month,月,
Name,名称,
Near you,在你旁边,
Net Profit/Loss,净利润/亏损,
New Expense,新费用,
New Invoice,新发票,
New Payment,新付款,
New release date should be in the future,新的发布日期应该是将来的,
No Account matched these filters: {},没有帐户符合这些过滤条件：{},
No communication found.,没有找到通讯。,
No correct answer is set for {0},没有为{0}设置正确答案,
No description,没有说明,
No issue has been raised by the caller.,调用者没有提出任何问题。,
No items to publish,没有要发布的项目,
No outstanding invoices found,没有找到未完成的发票,
No outstanding invoices found for the {0} {1} which qualify the filters you have specified.,未找到符合您指定的过滤条件的{0} {1}的未结发票。,
No outstanding invoices require exchange rate revaluation,没有未结清的发票需要汇率重估,
No reviews yet,还没有评论,
No views yet,还没有意见,
Non stock items,非库存物品,
Not Allowed,不允许,
Not allowed to create accounting dimension for {0},不允许为{0}创建会计维度,
Not permitted. Please disable the Lab Test Template,不允许。请禁用实验室测试模板,
Note,注,
Notes: ,注意事项：,
On Converting Opportunity,转换机会,
On Purchase Order Submission,提交采购订单时,
On Sales Order Submission,提交销售订单,
On Task Completion,完成任务,
On {0} Creation,在{0}创建时,
Only .csv and .xlsx files are supported currently,目前仅支持.csv和.xlsx文件,
Open,开,
Open Contact,打开联系,
Open Lead,开放领导,
Opening and Closing,开幕式和闭幕式,
Operating Cost as per Work Order / BOM,根据工单/物料单的运营成本,
Order Amount,订单金额,
Page {0} of {1},第{0} {1},
Paid amount cannot be less than {0},付费金额不能小于{0},
Parent Company must be a group company,母公司必须是集团公司,
Passing Score value should be between 0 and 100,传球得分值应在0到100之间,
Patient History,病史,
Pause,暂停,
Pay,支付,
Payment Document Type,付款单据类型,
Payment Name,付款名称,
Pending,有待,
Performance,性能,
Period based On,期间基于,
Perpetual inventory required for the company {0} to view this report.,公司{0}查看此报告所需的永久清单。,
Phone,电话,
Pick List,选择列表,
Plaid authentication error,格子认证错误,
Plaid public token error,格子公共令牌错误,
Plaid transactions sync error,格子交易同步错误,
Please check the error log for details about the import errors,有关导入错误的详细信息，请查看错误日志,
Please create <b>DATEV Settings</b> for Company <b>{}</b>.,请为公司<b>{}</b>创建<b>DATEV设置</b> 。,
